county,cc,mc,date,year,month,fatalities,driver,passenger,pedestrian,cyclist,avg_12mo
Somerset,18,6,2021-11-01,2021,11,1,0,0,1,0,1.2
Somerset,18,6,2022-02-01,2022,2,1,0,0,1,0,1.2
Somerset,18,6,2022-04-01,2022,4,2,1,0,0,1,1.2
Somerset,18,6,2022-11-01,2022,11,2,1,1,0,0,1.3
Somerset,18,6,2023-03-01,2023,3,1,0,0,1,0,1.3
Somerset,18,6,2023-06-01,2023,6,1,1,0,0,0,1.3
Somerset,18,6,2023-07-01,2023,7,1,0,1,0,0,1.3
Somerset,18,6,2023-11-01,2023,11,1,0,0,1,0,1.3
Somerset,18,6,2024-06-01,2024,6,1,1,0,0,0,1.3
Somerset,18,6,2025-06-01,2025,6,1,0,1,0,0,1.3
Somerset,18,6,2025-08-01,2025,8,1,0,1,0,0,1.2
Somerset,18,6,2026-02-01,2026,2,1,0,0,1,0,1.2
Somerset,18,7,2010-09-01,2010,9,1,1,0,0,0,1.0
Somerset,18,7,2011-12-01,2011,12,1,0,0,0,1,1.0
Somerset,18,7,2014-12-01,2014,12,1,1,0,0,0,1.0
Somerset,18,7,2024-06-01,2024,6,1,1,0,0,0,1.0
Somerset,18,8,2001-03-01,2001,3,1,0,0,1,0,1.0
Somerset,18,8,2001-05-01,2001,5,1,1,0,0,0,1.0
