year,county,cc,mc,month,municipality,date,persons_killed,driver,passenger,cyclist,pedestrian
2001,Ocean,15,15.0,4,LAKEWOOD TWP,04/02/2001,.0 1 PEDESTRIAN,0,0,0,1
2001,Burlington,3,11.0,4,EASTAMPTON TWP,04/03/2001,.5 1 DRIVER,1,0,0,0
2001,Gloucester,8,5.0,4,FRANKLIN TWP,04/05/2001,.0 1 PASSENGER,0,1,0,0
2001,Middlesex,12,12.0,4,MONROE TWP,04/05/2001,.0 1 DRIVER,1,0,0,0
2001,Hunterdon,10,26.0,4,WEST AMWELL TWP,04/06/2001,.5 1 DRIVER,1,0,0,0
2001,Gloucester,8,8.0,4,HARRISON TWP,04/07/2001,.0 1 PASSENGER,0,1,0,0
2001,Sussex,19,14.0,4,MONTAGUE TWP,04/07/2001,.0 1 PASSENGER,0,1,0,0
2001,Bergen,2,2.0,4,ALPINE BORO,04/08/2001,.0 1 PASSENGER,0,1,0,0
2001,Cumberland,6,3.0,4,DEERFIELD TWP,04/09/2001,.2 1 PEDESTRIAN,0,0,0,1
2001,Mercer,11,11.0,4,TRENTON CITY,04/09/2001,.0 1 PEDESTRIAN,0,0,0,1
2001,Ocean,15,15.0,4,LAKEWOOD TWP,04/09/2001,.0 1 DRIVER,1,0,0,0
2001,Bergen,2,57.0,4,SADDLE BROOK TWP,04/10/2001,0.0 1PEDESTRIAN,0,0,0,1
2001,Hunterdon,10,26.0,4,WEST AMWELL TWP,04/10/2001,.5 1 DRIVER,1,0,0,0
2001,Somerset,18,10.0,4,HILLSBOROUGH TWP,04/10/2001,.0 1 PEDALCYCLE,0,0,1,0
2001,Cumberland,6,14.0,4,VINELAND CITY,04/13/2001,.0 1 DRIVER,1,0,0,0
2001,Gloucester,8,18.0,4,WASHINGTON TWP,04/13/2001,.0 1 PEDALCYCLE,0,0,1,0
2001,Burlington,3,8.0,4,CINNAMINSON TWP,04/15/2001,.0 1 DRIVER,1,0,0,0
2001,Hudson,9,8.0,4,NORTH BERGEN TWP,04/15/2001,.3 1 DRIVER,1,0,0,0
2001,Salem,17,,4,U PITTSGROVE TWP,04/16/2001,.0 1 DRIVER,1,0,0,0
2001,Hunterdon,10,6.0,4,CLINTON TWP,04/20/2001,.4 1 PASSENGER,0,1,0,0
2001,Essex,7,14.0,4,NEWARK CITY,04/21/2001,.6 1 DRIVER,1,0,0,0
2001,Ocean,15,,4,DOVER TWP,04/21/2001,.6 1 DRIVER,1,0,0,0
2001,Atlantic,1,9.0,4,ESTELL MANOR CITY,04/22/2001,.0 1 DRIVER,1,0,0,0
2001,Camden,4,8.0,4,CAMDEN CITY,04/22/2001,.0 1 DRIVER,1,0,0,0
2001,Camden,4,9.0,4,CHERRY HILL TWP,04/22/2001,.0 1 DRIVER,1,0,0,0
2001,Passaic,16,8.0,4,PATERSON CITY,04/23/2001,.0 1 DRIVER,1,0,0,0
2001,Burlington,3,11.0,4,EASTAMPTON TWP,04/24/2001,.0 1 DRIVER,1,0,0,0
2001,Gloucester,8,11.0,4,MONROE TWP,04/24/2001,.7 1 DRIVER,1,0,0,0
2001,Mercer,11,2.0,4,EWING TWP,04/24/2001,.0 1 DRIVER,1,0,0,0
2001,Middlesex,12,17.0,4,PISCATAWAY TWP,04/24/2001,.0 1 PEDALCYCLE,0,0,1,0
2001,Union,20,9.0,4,LINDEN CITY,04/26/2001,.0 1 DRIVER,1,0,0,0
2001,Atlantic,1,2.0,4,ATLANTIC CITY,04/28/2001,.8 1 PEDESTRIAN,0,0,0,1
2001,Essex,7,14.0,4,NEWARK CITY,04/28/2001,.0 1 DRIVER,1,0,0,0
2001,Union,20,19.0,4,UNION TWP,04/28/2001,".0 1 DRIVER,1 PASSENGER",1,1,0,0
2001,Cape May,5,6.0,4,MIDDLE TWP,04/29/2001,.4 1 DRIVER,1,0,0,0
2001,Hudson,9,9.0,4,SECAUCUS TOWN,04/30/2001,.0 1 DRIVER,1,0,0,0
2001,Burlington,3,1.0,5,BASS RIVER TWP,05/01/2001,.2 1 DRIVER,1,0,0,0
2001,Burlington,3,6.0,5,BURLINGTON TWP,05/04/2001,.1 1 PEDALCYCLE,0,0,1,0
2001,Monmouth,13,36.0,5,NEPTUNE TWP,05/04/2001,.7 1 DRIVER,1,0,0,0
2001,Cumberland,6,3.0,5,DEERFIELD TWP,05/06/2001,".0 1 DRIVER,1 PASSENGER",1,1,0,0
2001,Mercer,11,11.0,5,TRENTON CITY,05/06/2001,.0 1 DRIVER,1,0,0,0
2001,Monmouth,13,1.0,5,ABERDEEN TWP,05/06/2001,.0 1 PASSENGER,0,1,0,0
2001,Atlantic,1,9.0,5,ESTELL MANOR CITY,05/07/2001,.0 1 DRIVER,1,0,0,0
2001,Hunterdon,10,12.0,5,GLEN GARDNER BORO,05/08/2001,.2 1 DRIVER,1,0,0,0
2001,Camden,4,5.0,5,BERLIN BORO,05/09/2001,.9 1 DRIVER,1,0,0,0
2001,Ocean,15,15.0,5,LAKEWOOD TWP,05/09/2001,.0 1 PASSENGER,0,1,0,0
2001,Essex,7,14.0,5,NEWARK CITY,05/10/2001,.0 1 DRIVER,1,0,0,0
2001,Atlantic,1,2.0,5,ATLANTIC CITY,05/11/2001,.0 1 PEDESTRIAN,0,0,0,1
2001,Union,20,9.0,5,LINDEN CITY,05/11/2001,.8 1 DRIVER,1,0,0,0
2001,Bergen,2,5.0,5,CARLSTADT BORO,05/12/2001,4.0 1PEDESTRIAN,0,0,0,1
2001,Camden,4,9.0,5,CHERRY HILL TWP,05/12/2001,".4 1 DRIVER,1 PASSENGER",1,1,0,0
2001,Gloucester,8,2.0,5,DEPTFORD TWP,05/12/2001,.5 1 PASSENGER,0,1,0,0
2001,Sussex,19,22.0,5,VERNON TWP,05/12/2001,.3 1 DRIVER,1,0,0,0
2001,Atlantic,1,8.0,5,EGG HARBOR TWP,05/13/2001,.0 1 DRIVER,1,0,0,0
2001,Atlantic,1,8.0,5,EGG HARBOR TWP,05/14/2001,.5 1 DRIVER,1,0,0,0
2001,Passaic,16,5.0,5,LITTLE FALLS TWP,05/14/2001,.9 1 PEDESTRIAN,0,0,0,1
2001,Essex,7,14.0,5,NEWARK CITY,05/15/2001,.0 1 DRIVER,1,0,0,0
2001,Atlantic,1,11.0,5,GALLOWAY TWP,05/16/2001,.7 1 PEDESTRIAN,0,0,0,1
2001,Burlington,3,39.0,5,WOODLAND TWP,05/16/2001,.4 1 DRIVER,1,0,0,0
2001,Atlantic,1,4.0,5,BUENA BORO,05/17/2001,.0 1 DRIVER,1,0,0,0
2001,Monmouth,13,14.0,5,FAIR HAVEN BORO,05/17/2001,.0 1 PEDESTRIAN,0,0,0,1
2001,Union,20,12.0,5,PLAINFIELD CITY,05/17/2001,.0 1 PEDALCYCLE,0,0,1,0
2001,Cape May,5,9.0,5,SEA ISLE CITY,05/18/2001,.0 1 PEDALCYCLE,0,0,1,0
2001,Cumberland,6,14.0,5,VINELAND CITY,05/18/2001,.0 1 DRIVER,1,0,0,0
2001,Atlantic,1,13.0,5,HAMMONTON TOWN,05/19/2001,.0 1 DRIVER,1,0,0,0
2001,Ocean,15,12.0,5,JACKSON TWP,05/19/2001,.9 1 PEDESTRIAN,0,0,0,1
2001,Somerset,18,8.0,5,FRANKLIN TWP,05/19/2001,.0 1 DRIVER,1,0,0,0
2001,Camden,4,36.0,5,WINSLOW TWP,05/20/2001,.9 1 DRIVER,1,0,0,0
2001,Gloucester,8,4.0,5,ELK TWP,05/20/2001,.0 1 DRIVER,1,0,0,0
2001,Ocean,15,6.0,5,BERKELEY TWP,05/20/2001,.8 1 PASSENGER,0,1,0,0
2001,Ocean,15,7.0,5,BRICK TWP,05/20/2001,.0 1 DRIVER,1,0,0,0
2001,Ocean,15,31.0,5,STAFFORD TWP,05/20/2001,.0 3 PASSENGERS,0,3,0,0
2001,Atlantic,1,11.0,5,GALLOWAY TWP,05/21/2001,.4 1 PASSENGER,0,1,0,0
2001,Mercer,11,13.0,5,WEST WINDSOR TWP,05/21/2001,.0 1 DRIVER,1,0,0,0
2001,Union,20,12.0,5,PLAINFIELD CITY,05/21/2001,.0 1 DRIVER,1,0,0,0
2001,Cumberland,6,8.0,5,LAWRENCE TWP,05/22/2001,.0 1 DRIVER,1,0,0,0
2001,Gloucester,8,8.0,5,HARRISON TWP,05/22/2001,.4 1 DRIVER,1,0,0,0
2001,Somerset,18,6.0,5,BRIDGEWATER TWP,05/22/2001,.0 1 DRIVER,1,0,0,0
2001,Atlantic,1,2.0,5,ATLANTIC CITY,05/23/2001,.0 1 PEDESTRIAN,0,0,0,1
2001,Camden,4,15.0,5,GLOUCESTER TWP,05/23/2001,.3 1 PEDESTRIAN,0,0,0,1
2001,Middlesex,12,12.0,5,MONROE TWP,05/25/2001,.0 1 DRIVER,1,0,0,0
2001,Somerset,18,6.0,5,BRIDGEWATER TWP,05/25/2001,.7 1 DRIVER,1,0,0,0
2001,Atlantic,1,13.0,5,HAMMONTON TOWN,05/26/2001,.0 1 PEDALCYCLE,0,0,1,0
2001,Cape May,5,11.0,5,UPPER TWP,05/27/2001,.0 1 DRIVER,1,0,0,0
2001,Essex,7,14.0,5,NEWARK CITY,05/27/2001,.0 1 DRIVER,1,0,0,0
2001,Middlesex,12,25.0,5,WOODBRIDGE TWP,05/27/2001,.6 2 PASSENGERS,0,2,0,0
2001,Union,20,15.0,5,ROSELLE PARK BORO,05/27/2001,.0 1 DRIVER,1,0,0,0
2001,Gloucester,8,11.0,5,MONROE TWP,05/28/2001,.0 1 PASSENGER,0,1,0,0
2001,Passaic,16,8.0,5,PATERSON CITY,05/28/2001,.0 1 PEDALCYCLE,0,0,1,0
2001,Atlantic,1,12.0,5,HAMILTON TWP,05/29/2001,.5 1 PEDESTRIAN,0,0,0,1
2001,Morris,14,15.0,5,KINNELON BORO,05/29/2001,.0 1 DRIVER,1,0,0,0
2001,Passaic,16,15.0,5,WEST MILFORD TWP,05/29/2001,.0 1 DRIVER,1,0,0,0
2001,Camden,4,36.0,5,WINSLOW TWP,05/31/2001,.2 1 DRIVER,1,0,0,0
2001,Hudson,9,10.0,5,UNION CITY,05/31/2001,.0 1 PEDESTRIAN,0,0,0,1
2001,Mercer,11,7.0,6,LAWRENCE TWP,06/01/2001,.1 1 DRIVER,1,0,0,0
2001,Somerset,18,18.0,6,SOMERVILLE BORO,06/01/2001,".0 1 DRIVER,1 PASSENGER",1,1,0,0
2001,Atlantic,1,19.0,6,PLEASANTVILLE CITY,06/02/2001,.7 1 PEDESTRIAN,0,0,0,1
2001,Ocean,15,,6,DOVER TWP,06/02/2001,.0 1 DRIVER,1,0,0,0
2001,Passaic,16,12.0,6,TOTOWA BORO,06/02/2001,.0 1 PASSENGER,0,1,0,0
2001,Camden,4,8.0,6,CAMDEN CITY,06/03/2001,.5 1 DRIVER,1,0,0,0
2001,Middlesex,12,,6,SO PLAINFIELD BORO,06/03/2001,.8 1 DRIVER,1,0,0,0
2001,Cumberland,6,2.0,6,COMMERCIAL TWP,06/04/2001,.0 1 PASSENGER,0,1,0,0
2001,Gloucester,8,2.0,6,DEPTFORD TWP,06/04/2001,".5 1 DRIVER,1 PASSENGER",1,1,0,0
2001,Mercer,11,1.0,6,EAST WINDSOR TWP,06/04/2001,.1 1 DRIVER,1,0,0,0
2001,Ocean,15,6.0,6,BERKELEY TWP,06/04/2001,.0 1 DRIVER,1,0,0,0
2001,Ocean,15,,6,DOVER TWP,06/04/2001,.0 1 PASSENGER,0,1,0,0
2001,Passaic,16,8.0,6,PATERSON CITY,06/04/2001,.0 1 PEDALCYCLE,0,0,1,0
2001,Bergen,2,32.0,6,LYNDHURST TWP,06/07/2001,.7 1 DRIVER,1,0,0,0
2001,Ocean,15,15.0,6,LAKEWOOD TWP,06/07/2001,.0 1 DRIVER,1,0,0,0
2001,Ocean,15,13.0,6,LACEY TWP,06/08/2001,.9 1 DRIVER,1,0,0,0
2001,Camden,4,4.0,6,BELLMAWR BORO,06/09/2001,.2 1 DRIVER,1,0,0,0
2001,Middlesex,12,16.0,6,PERTH AMBOY CITY,06/09/2001,.0 1 DRIVER,1,0,0,0
2001,Monmouth,13,52.0,6,WALL TWP,06/09/2001,.6 1 PEDESTRIAN,0,0,0,1
2001,Passaic,16,15.0,6,WEST MILFORD TWP,06/09/2001,.0 1 DRIVER,1,0,0,0
2001,Atlantic,1,12.0,6,HAMILTON TWP,06/10/2001,.4 1 PASSENGER,0,1,0,0
2001,Cape May,5,4.0,6,DENNIS TWP,06/10/2001,.0 1 DRIVER,1,0,0,0
2001,Middlesex,12,12.0,6,MONROE TWP,06/10/2001,.0 1 PASSENGER,0,1,0,0
2001,Morris,14,29.0,6,PARSIPPANY-TROY HILL,06/10/2001,.2 1 DRIVER,1,0,0,0
2001,Mercer,11,11.0,6,TRENTON CITY,06/11/2001,.0 1 PEDALCYCLE,0,0,1,0
2001,Middlesex,12,12.0,6,MONROE TWP,06/12/2001,.9 1 DRIVER,1,0,0,0
2001,Burlington,3,17.0,6,LUMBERTON TWP,06/13/2001,.0 1 DRIVER,1,0,0,0
2001,Hunterdon,10,1.0,6,ALEXANDRIA TWP,06/14/2001,".0 1 DRIVER,1 PASSENGER",1,1,0,0
2001,Burlington,3,20.0,6,MEDFORD TWP,06/16/2001,.0 1 PASSENGER,0,1,0,0
2001,Burlington,3,33.0,6,SOUTHAMPTON TWP,06/16/2001,.6 1 PASSENGER,0,1,0,0
2001,Ocean,15,21.0,6,OCEAN TWP,06/16/2001,.9 1 DRIVER,1,0,0,0
2001,Ocean,15,,6,DOVER TWP,06/17/2001,.2 1 PASSENGER,0,1,0,0
2001,Essex,7,14.0,6,NEWARK CITY,06/19/2001,.0 1 PASSENGER,0,1,0,0
2001,Monmouth,13,20.0,6,HOLMDEL TWP,06/19/2001,.9 1 DRIVER,1,0,0,0
2001,Cumberland,6,2.0,6,COMMERCIAL TWP,06/20/2001,.0 1 PASSENGER,0,1,0,0
2001,Mercer,11,3.0,6,HAMILTON TWP,06/20/2001,.1 3 PASSENGERS,0,3,0,0
2001,Ocean,15,7.0,6,BRICK TWP,06/20/2001,.5 2 PASSENGERS,0,2,0,0
2001,Gloucester,8,6.0,6,GLASSBORO BORO,06/21/2001,.0 1 PASSENGER,0,1,0,0
2001,Hudson,9,6.0,6,JERSEY CITY,06/21/2001,.0 1 PEDESTRIAN,0,0,0,1
2001,Atlantic,1,12.0,6,HAMILTON TWP,06/22/2001,.0 1 DRIVER,1,0,0,0
2001,Atlantic,1,13.0,6,HAMMONTON TOWN,06/22/2001,.0 1 DRIVER,1,0,0,0
2001,Gloucester,8,21.0,6,WESTVILLE BORO,06/22/2001,.0 1 PEDESTRIAN,0,0,0,1
2001,Middlesex,12,25.0,6,WOODBRIDGE TWP,06/22/2001,.0 1 PEDALCYCLE,0,0,1,0
2001,Atlantic,1,12.0,6,HAMILTON TWP,06/23/2001,.0 1 DRIVER,1,0,0,0
2001,Atlantic,1,11.0,6,GALLOWAY TWP,06/24/2001,.0 1 PASSENGER,0,1,0,0
2001,Essex,7,14.0,6,NEWARK CITY,06/24/2001,.6 1 PASSENGER,0,1,0,0
2001,Burlington,3,34.0,6,SPRINGFIELD TWP,06/25/2001,.2 1 DRIVER,1,0,0,0
2001,Middlesex,12,5.0,6,EDISON TWP,06/25/2001,.6 1 PEDALCYCLE,0,0,1,0
2001,Passaic,16,8.0,6,PATERSON CITY,06/25/2001,.6 1 PEDESTRIAN,0,0,0,1
2001,Union,20,19.0,6,UNION TWP,06/26/2001,.7 1 PASSENGER,0,1,0,0
2001,Atlantic,1,14.0,6,LINWOOD CITY,06/27/2001,.6 1 PEDALCYCLE,0,0,1,0
2001,Gloucester,8,18.0,6,WASHINGTON TWP,06/28/2001,.4 1 DRIVER,1,0,0,0
2001,Union,20,7.0,6,HILLSIDE TWP,06/28/2001,.9 1 PEDESTRIAN,0,0,0,1
2001,Cumberland,6,8.0,6,LAWRENCE TWP,06/29/2001,.0 1 DRIVER,1,0,0,0
2001,Mercer,11,3.0,6,HAMILTON TWP,06/29/2001,.0 1 DRIVER,1,0,0,0
2001,Union,20,19.0,6,UNION TWP,06/29/2001,.1 1 PEDESTRIAN,0,0,0,1
2001,Atlantic,1,4.0,6,BUENA BORO,06/30/2001,".3 1 DRIVER,1 PASSENGER",1,1,0,0
2001,Atlantic,1,5.0,6,BUENA VISTA TWP,06/30/2001,.0 1 DRIVER,1,0,0,0
2001,Atlantic,1,7.0,6,EGG HARBOR CITY,06/30/2001,.7 1 PEDESTRIAN,0,0,0,1
2001,Camden,4,15.0,6,GLOUCESTER TWP,06/30/2001,.0 1 DRIVER,1,0,0,0
2001,Camden,4,27.0,6,PENNSAUKEN TWP,06/30/2001,.1 1 PEDALCYCLE,0,0,1,0
2001,Hudson,9,8.0,6,NORTH BERGEN TWP,06/30/2001,.0 1 PEDESTRIAN,0,0,0,1
2001,Monmouth,13,27.0,6,LONG BRANCH CITY,06/30/2001,.0 1 DRIVER,1,0,0,0
2001,Ocean,15,,6,DOVER TWP,06/30/2001,.1 1 PEDESTRIAN,0,0,0,1
2001,Burlington,3,13.0,7,EVESHAM TWP,07/01/2001,.0 1 DRIVER,1,0,0,0
2001,Gloucester,8,18.0,7,WASHINGTON TWP,07/01/2001,.0 1 DRIVER,1,0,0,0
2001,Middlesex,12,,7,SO PLAINFIELD BORO,07/01/2001,.0 1 PASSENGER,0,1,0,0
2001,Sussex,19,14.0,7,MONTAGUE TWP,07/02/2001,".5 1 DRIVER,2 PASSENGERS",1,2,0,0
2001,Burlington,3,19.0,7,MAPLE SHADE TWP,07/03/2001,.9 1 PEDALCYCLE,0,0,1,0
2001,Essex,7,5.0,7,EAST ORANGE CITY,07/03/2001,.0 1 DRIVER,1,0,0,0
2001,Passaic,16,15.0,7,WEST MILFORD TWP,07/03/2001,.0 1 DRIVER,1,0,0,0
2001,Morris,14,29.0,7,PARSIPPANY-TROY HILL,07/04/2001,.3 2 PASSENGERS,0,2,0,0
2001,Atlantic,1,5.0,7,BUENA VISTA TWP,07/06/2001,.0 1 DRIVER,1,0,0,0
2001,Middlesex,12,,7,NO BRUNSWICK TWP,07/06/2001,.0 1 DRIVER,1,0,0,0
2001,Bergen,2,54.0,7,ROCHELLE PARK TWP,07/07/2001,1.5 1PEDESTRIAN,0,0,0,1
2001,Cumberland,6,14.0,7,VINELAND CITY,07/08/2001,.3 1 PASSENGER,0,1,0,0
2001,Mercer,11,3.0,7,HAMILTON TWP,07/08/2001,.2 1 DRIVER,1,0,0,0
2001,Monmouth,13,28.0,7,MANALAPAN TWP,07/08/2001,".0 1 DRIVER,1 PASSENGER",1,1,0,0
2001,Monmouth,13,49.0,7,TINTON FALLS BORO,07/08/2001,.0 1 DRIVER,1,0,0,0
2001,Ocean,15,21.0,7,OCEAN TWP,07/08/2001,.9 1 PASSENGER,0,1,0,0
2001,Bergen,2,46.0,7,PARAMUS BORO,07/10/2001,0.0 1PEDESTRIAN,0,0,0,1
2001,Essex,7,14.0,7,NEWARK CITY,07/10/2001,.0 1 DRIVER,1,0,0,0
2001,Burlington,3,19.0,7,MAPLE SHADE TWP,07/11/2001,.9 1 DRIVER,1,0,0,0
2001,Essex,7,14.0,7,NEWARK CITY,07/12/2001,.0 1 PASSENGER,0,1,0,0
2001,Bergen,2,56.0,7,RUTHERFORD BORO,07/13/2001,.0 1 DRIVER,1,0,0,0
2001,Essex,7,14.0,7,NEWARK CITY,07/13/2001,".0 1 DRIVER,1 PASSENGER",1,1,0,0
2001,Mercer,11,,7,WASHINGTON TWP,07/13/2001,.0 1 PASSENGER,0,1,0,0
2001,Morris,14,29.0,7,PARSIPPANY-TROY HILL,07/13/2001,.4 1 DRIVER,1,0,0,0
2001,Monmouth,13,30.0,7,MARLBORO TWP,07/14/2001,.0 1 PASSENGER,0,1,0,0
2001,Camden,4,9.0,7,CHERRY HILL TWP,07/16/2001,.0 1 DRIVER,1,0,0,0
2001,Monmouth,13,36.0,7,NEPTUNE TWP,07/16/2001,.0 1 DRIVER,1,0,0,0
2001,Monmouth,13,24.0,7,KEYPORT BORO,07/18/2001,.6 1 DRIVER,1,0,0,0
2001,Essex,7,14.0,7,NEWARK CITY,07/19/2001,.0 1 PEDESTRIAN,0,0,0,1
2001,Ocean,15,6.0,7,BERKELEY TWP,07/19/2001,.0 1 DRIVER,1,0,0,0
2001,Ocean,15,15.0,7,LAKEWOOD TWP,07/19/2001,.2 1 DRIVER,1,0,0,0
2001,Atlantic,1,19.0,7,PLEASANTVILLE CITY,07/20/2001,.0 1 DRIVER,1,0,0,0
2001,Hunterdon,10,24.0,7,TEWKSBURY TWP,07/20/2001,.0 1 PASSENGER,0,1,0,0
2001,Union,20,19.0,7,UNION TWP,07/20/2001,.4 1 DRIVER,1,0,0,0
2001,Essex,7,13.0,7,MONTCLAIR TOWN,07/21/2001,.0 1 DRIVER,1,0,0,0
2001,Bergen,2,9.0,7,DEMAREST BORO,07/22/2001,.0 1 DRIVER,1,0,0,0
2001,Bergen,2,60.0,7,TEANECK TWP,07/22/2001,.9 1 DRIVER,1,0,0,0
2001,Burlington,3,35.0,7,TABERNACLE TWP,07/22/2001,".8 1 DRIVER,1 PASSENGER",1,1,0,0
2001,Cape May,5,11.0,7,UPPER TWP,07/22/2001,.2 1 DRIVER,1,0,0,0
2001,Gloucester,8,18.0,7,WASHINGTON TWP,07/22/2001,.0 1 DRIVER,1,0,0,0
2001,Atlantic,1,8.0,7,EGG HARBOR TWP,07/23/2001,.0 1 DRIVER,1,0,0,0
2001,Camden,4,9.0,7,CHERRY HILL TWP,07/24/2001,.0 1 DRIVER,1,0,0,0
2001,Ocean,15,,7,DOVER TWP,07/25/2001,.8 1 DRIVER,1,0,0,0
2001,Atlantic,1,13.0,7,HAMMONTON TOWN,07/26/2001,.7 1 DRIVER,1,0,0,0
2001,Essex,7,14.0,7,NEWARK CITY,07/26/2001,.0 1 PEDESTRIAN,0,0,0,1
2001,Morris,14,35.0,7,ROCKAWAY TWP,07/26/2001,.0 1 DRIVER,1,0,0,0
2001,Atlantic,1,2.0,7,ATLANTIC CITY,07/27/2001,.0 1 PASSENGER,0,1,0,0
2001,Bergen,2,23.0,7,HACKENSACK CITY,07/27/2001,.0 1 DRIVER,1,0,0,0
2001,Gloucester,8,16.0,7,SOUTH HARRISON TWP,07/27/2001,.7 1 DRIVER,1,0,0,0
2001,Sussex,19,22.0,7,VERNON TWP,07/27/2001,.0 1 DRIVER,1,0,0,0
2001,Atlantic,1,11.0,7,GALLOWAY TWP,07/28/2001,.0 1 PASSENGER,0,1,0,0
2001,Hudson,9,1.0,7,BAYONNE CITY,07/28/2001,.0 1 DRIVER,1,0,0,0
2001,Mercer,11,2.0,7,EWING TWP,07/28/2001,.0 1 DRIVER,1,0,0,0
2001,Ocean,15,15.0,7,LAKEWOOD TWP,07/28/2001,.0 1 DRIVER,1,0,0,0
2001,Bergen,2,60.0,7,TEANECK TWP,07/29/2001,.4 1 DRIVER,1,0,0,0
2001,Burlington,3,11.0,7,EASTAMPTON TWP,07/29/2001,".0 1 DRIVER,1 PASSENGER",1,1,0,0
2001,Mercer,11,2.0,7,EWING TWP,07/29/2001,.3 1 DRIVER,1,0,0,0
2001,Essex,7,17.0,7,ORANGE CITY,07/30/2001,.0 1 DRIVER,1,0,0,0
2001,Union,20,13.0,7,RAHWAY CITY,07/30/2001,.0 1 PEDESTRIAN,0,0,0,1
2001,Camden,4,15.0,7,GLOUCESTER TWP,07/31/2001,.8 1 PASSENGER,0,1,0,0
2001,Essex,7,16.0,7,NUTLEY TOWN,07/31/2001,.0 1 DRIVER,1,0,0,0
2001,Middlesex,12,,7,SO BRUNSWICK TWP,07/31/2001,.4 1 DRIVER,1,0,0,0
2001,Burlington,3,24.0,8,MOUNT LAUREL TWP,08/01/2001,.0 1 PEDESTRIAN,0,0,0,1
2001,Hudson,9,6.0,8,JERSEY CITY,08/01/2001,.0 1 PEDESTRIAN,0,0,0,1
2001,Monmouth,13,52.0,8,WALL TWP,08/01/2001,".4 1 DRIVER,1 PASSENGER",1,1,0,0
2001,Cape May,5,,8,N WILDWOOD CITY,08/03/2001,.0 1 PEDESTRIAN,0,0,0,1
2001,Camden,4,36.0,8,WINSLOW TWP,08/04/2001,.4 1 DRIVER,1,0,0,0
2001,Cumberland,6,14.0,8,VINELAND CITY,08/05/2001,.0 1 DRIVER,1,0,0,0
2001,Burlington,3,24.0,8,MOUNT LAUREL TWP,08/06/2001,.2 1 PASSENGER,0,1,0,0
2001,Cape May,5,11.0,8,UPPER TWP,08/06/2001,.5 1 DRIVER,1,0,0,0
2001,Essex,7,14.0,8,NEWARK CITY,08/08/2001,.3 1 DRIVER,1,0,0,0
2001,Ocean,15,7.0,8,BRICK TWP,08/08/2001,.0 1 DRIVER,1,0,0,0
2001,Burlington,3,19.0,8,MAPLE SHADE TWP,08/10/2001,.7 1 PEDESTRIAN,0,0,0,1
2001,Union,20,14.0,8,ROSELLE BORO,08/10/2001,.0 1 DRIVER,1,0,0,0
2001,Somerset,18,10.0,8,HILLSBOROUGH TWP,08/11/2001,.0 1 PASSENGER,0,1,0,0
2001,Essex,7,14.0,8,NEWARK CITY,08/12/2001,.0 1 DRIVER,1,0,0,0
2001,Middlesex,12,19.0,8,SAYREVILLE BORO,08/12/2001,"5.0 2DRIVERS,3PASSENGERS",2,3,0,0
2001,Monmouth,13,52.0,8,WALL TWP,08/12/2001,".1 1 DRIVER,2 PASSENGERS",1,2,0,0
2001,Passaic,16,5.0,8,LITTLE FALLS TWP,08/12/2001,.0 1 PASSENGER,0,1,0,0
2001,Somerset,18,10.0,8,HILLSBOROUGH TWP,08/12/2001,.0 1 PASSENGER,0,1,0,0
2001,Morris,14,12.0,8,HANOVER TWP,08/13/2001,.0 1 PEDESTRIAN,0,0,0,1
2001,Ocean,15,15.0,8,LAKEWOOD TWP,08/14/2001,.0 1 PASSENGER,0,1,0,0
2001,Gloucester,8,16.0,8,SOUTH HARRISON TWP,08/15/2001,.0 1 DRIVER,1,0,0,0
2001,Ocean,15,13.0,8,LACEY TWP,08/15/2001,.0 1 PEDESTRIAN,0,0,0,1
2001,Gloucester,8,8.0,8,HARRISON TWP,08/16/2001,.0 1 DRIVER,1,0,0,0
2001,Gloucester,8,11.0,8,MONROE TWP,08/18/2001,.7 1 PEDALCYCLE,0,0,1,0
2001,Ocean,15,12.0,8,JACKSON TWP,08/18/2001,.3 1 DRIVER,1,0,0,0
2001,Passaic,16,14.0,8,WAYNE TWP,08/18/2001,.0 1 PEDESTRIAN,0,0,0,1
2001,Union,20,4.0,8,ELIZABETH CITY,08/18/2001,.0 1 PEDESTRIAN,0,0,0,1
2001,Essex,7,2.0,8,BLOOMFIELD TOWN,08/19/2001,.0 1 DRIVER,1,0,0,0
2001,Essex,7,14.0,8,NEWARK CITY,08/19/2001,.0 1 DRIVER,1,0,0,0
2001,Atlantic,1,8.0,8,EGGHARBOR TWP,08/20/2001,.3 1 DRIVER,1,0,0,0
2001,Monmouth,13,36.0,8,NEPTUNE TWP,08/20/2001,.0 1 DRIVER,1,0,0,0
2001,Bergen,2,11.0,8,ELMWOOD PARK BORO,08/22/2001,0.5 1PEDESTRIAN,0,0,0,1
2001,Mercer,11,11.0,8,TRENTON CITY,08/22/2001,.0 1 DRIVER,1,0,0,0
2001,Cumberland,6,5.0,8,FAIRFIELD TWP,08/24/2001,.0 1 DRIVER,1,0,0,0
2001,Warren,21,6.0,8,FRELINGHUYSEN TWP,08/24/2001,.0 1 DRIVER,1,0,0,0
2001,Essex,7,14.0,8,NEWARK CITY,08/25/2001,.0 1 DRIVER,1,0,0,0
2001,Atlantic,1,10.0,8,FOLSOM BORO,08/26/2001,.6 1 PEDESTRIAN,0,0,0,1
